date,x_rotated,y_rotated,z
751934,-4334.575897711523,-674.3298799388529,85
752154,-4456.640154508077,-624.0773455479894,85
752394,-4599.56818126069,-583.7092991671673,86
752674,-4852.203736489081,-544.4629460315888,88
753034,-5018.929924425962,-537.2256636662198,89
753254,-5165.483317188576,-539.8908221543535,89
753474,-5313.598128037542,-546.7466814859755,88
753753,-5504.894209780134,-554.2172309926414,88
753893,-5602.612923402396,-556.4651206719578,87
754113,-5755.5017227718,-558.2015040922456,87
754274,-5882.85147434782,-557.9995795371898,89
754574,-6140.960969300172,-553.9389619189833,88
754894,-6315.534626588637,-548.550253267575,90
755914,-7078.637052791894,-498.55338213844647,88
756234,-7323.286049065761,-473.7366816690246,87
756394,-7445.90219104117,-459.54930252182254,87
756634,-7626.218990837744,-436.2715940623884,87
756854,-7795.910972500927,-412.6573746337885,86
756994,-7903.563529474786,-395.4548464187277,86
757174,-8042.843764141035,-372.19509080275486,85
757454,-8259.414164125765,-333.50062284603047,85
757614,-8381.684818710277,-309.4197792670573,83
757774,-8503.955473294789,-285.33893568808327,84
757974,-8657.073096528513,-253.1055142864541,83
758294,-8899.272278568009,-198.65777586327374,82
758514,-9057.895244023792,-161.98687691037298,82
758774,-9301.359712100299,-103.24972696059163,84
759114,-9426.94164780201,-72.68541075015816,85
759354,-9548.283527318676,-42.269160564395285,86
759514,-9677.957453180761,-7.316722144247705,89
760014,-9798.95384530653,32.992992473287615,87
760214,-9864.443640715992,62.166382698402586,88
760433,-9928.955305716052,99.08853159198814,88
760593,-9969.686762375306,128.10487937070323,87
760774,-10015.676784548834,168.62546500909698,86
760994,-10054.50133573084,211.7259780630715,86
761174,-10087.573767983005,257.4557738741824,86
761414,-10126.963653998499,345.150909883465,87
761854,-10136.278303986222,443.11640021351036,88
762194,-10120.507080676305,509.7817473986011,89
762414,-10094.555237307006,564.0634369977225,89
762574,-10070.559654756513,602.8476092599027,89
762814,-10026.768166920745,661.4590893054515,88
762974,-9996.387822421906,700.7278385614671,88
763334,-9919.537351988605,794.269300994874,87
763534,-9802.31436194158,929.5607294167633,86
763934,-9727.124020277744,1016.0847868833179,86
764194,-9661.777787704124,1104.367683802451,86
764294,-9639.294267898425,1140.3745072828242,85
764454,-9606.809596556112,1199.3808300608264,85
764694,-9568.267697812886,1290.0148305312189,84
765014,-9537.052785740485,1454.4886255999536,85
765454,-9557.104414199346,1629.9506790364383,86
765854,-9626.049053561848,1783.0638290372613,88
766174,-9668.52139683022,1843.2726328560855,89
766334,-9712.653868868056,1896.4640317080587,90
766714,-9868.158471384037,2042.6943931120668,91
767013,-9952.735244453517,2112.8639695476813,90
767273,-10058.068100374214,2196.494044661781,90
767574,-10222.69443470052,2324.6469613132676,92
767934,-10358.380705854863,2430.563134866839,93
768174,-10459.473505590513,2514.045143956269,94
768334,-10575.956135558261,2622.8284005530295,94
768714,-10685.65916084521,2743.4030506370796,95
768994,-10792.477150245508,2885.81062466486,94
769134,-10839.328639301862,2962.445720888472,94
769294,-10883.591224520906,3052.4336286857247,94
769514,-10931.443270063028,3181.461461874672,95
769754,-10961.693471424733,3328.2706077668004,96
769994,-10971.227968855048,3480.724185483925,97
770174,-10965.718123444163,3597.983051261947,98
770434,-10945.61260649899,3768.5050973098623,99
770594,-10929.872785687166,3874.7936575635968,98
770874,-10897.235545131352,4059.7363798559377,97
771054,-10873.253412235492,4179.1803303170855,96
771314,-10833.84554342061,4355.396163531554,95
771354,-10827.254383684307,4382.052431337279,94
771574,-10786.6395605957,4532.0472183983,94
771934,-10708.698769459324,4778.378769517997,93
772134,-10657.952681652896,4914.576546931368,92
772234,-10590.672614336834,5078.498456821249,92
772594,-10525.29945249802,5228.33620143587,92
772894,-10411.432595720922,5490.3940937568295,90
773354,-10298.247737303887,5753.183339779409,90
773533,-10246.581850851342,5875.198241234406,90
773753,-10142.27194753685,6126.976802812873,90
774134,-10047.222865635624,6376.956146018934,88
774534,-9987.830646590974,6558.134412698335,90
774734,-9937.403116910247,6745.993573375422,90
775174,-9886.787142285026,6918.987859734073,88
775354,-9846.446025169396,7000.361038791199,88
775634,-9722.838273174026,7136.137044206924,87
776034,-9574.35104566897,7214.4412156658045,89
776214,-9478.619995363608,7240.814801076823,90
776394,-9377.630379543973,7255.684148628161,90
776574,-9273.280127265582,7265.483375609721,89
776874,-9015.390479755819,7315.910845378594,88
777174,-8879.829818593857,7368.487524099595,88
777474,-8712.623526896043,7456.043540550012,89
777634,-8581.145879472724,7533.526624045891,90
778074,-8335.931518409441,7686.989704714587,92
778354,-8220.929518732468,7758.6802903608,92
778594,-8077.314990430962,7839.277233607652,92
778874,-7902.359940064678,7925.855119648666,92
779054,-7785.320921729246,7974.83336162486,92
779314,-7610.522913809363,8036.652908915667,93
779574,-7430.762472424545,8078.488105976702,92
779774,-7286.492875028171,8096.798847826448,92
779954,-7096.026857670311,8100.760694849688,91
780333,-6759.855464778032,8062.84243274731,90
780794,-6440.029606450888,7982.335163849988,90
781074,-6311.432521681319,7936.807262638005,90
781414,-6089.186287373497,7837.773877681248,91
781534,-6008.593817359548,7795.337410143875,92
781854,-5729.257142172703,7629.216906004382,93
782234,-5498.459014076871,7471.15924542616,94
782534,-5358.335265371258,7370.748414094645,95
782894,-5077.562812046368,7144.437058979789,95
783214,-4952.994912440983,7024.050853840235,94
783434,-4833.694554771603,6894.650603995198,93
783694,-4660.624013762129,6684.128425033721,92
784094,-4428.1792365073925,6390.873543527896,92
784474,-4316.201392275934,6234.135027517072,93
784614,-4257.271354104681,6138.682156417588,93
784954,-4139.438207027368,5886.221566523133,93
785154,-4075.415622209973,5733.987836248599,92
785314,-4023.027388433467,5613.292049405072,92
785514,-3921.1673592652,5389.690764842931,91
785914,-3816.5299813151264,5164.577417535994,91
786114,-3747.535986611068,5012.877619596852,90
786354,-3631.865498140517,4718.747821553567,88
786773,-3558.32186554744,4494.7202917608765,89
786953,-3508.7693123160284,4353.604933035301,90
787174,-3425.8975501246673,4173.826538807021,91
787394,-3332.4413487197407,4013.4895860513893,92
787554,-3257.143349906988,3900.4842261130457,92
787814,-3131.812694101889,3741.1568062649108,93
788074,-2920.8777794763505,3520.8219207113134,92
788354,-2813.3104835309714,3420.1329101739207,91
788634,-2634.8557370589183,3262.4880451716144,90
788934,-2371.1825980771478,3053.0471805355555,90
789254,-2214.928689016086,2948.535382621935,90
789494,-2038.8384957499247,2844.7459619882025,91
790434,-1301.3918108225528,2526.0731095366173,92
790734,-1008.7651290582578,2436.6101276971,91
791114,-743.2703156717924,2380.6413501073935,91
791374,-404.954217016212,2343.3557310235224,90
791734,-219.17245391740755,2334.7454755162976,90
791994,-1.4175257353172808,2329.9714570399333,91
792214,181.88302063102066,2331.3533766475934,92
792374,414.89766586400026,2338.074619609178,93
792714,597.0316368764397,2346.5726548668035,93
792934,775.7556160885667,2358.7274586325248,93
793273,1108.1087247934474,2393.8189267437583,92
793654,1283.283622602323,2425.9087253976927,91
793894,1414.89138320685,2466.5952999482924,90
794094,1567.9147989462904,2553.231517752594,89
794454,1660.7473637103685,2638.4319574188494,89
794674,1744.7139497936341,2733.1399952061543,89
794794,1788.9900146232374,2785.3667133033573,89
795094,1896.1714742138206,2916.7635729310978,89
795274,1961.9035730981639,2995.835003778522,90
795494,2047.3328665846675,3091.907038285952,91
795754,2143.436333546119,3189.7289358242297,92
795854,2185.854848240031,3229.2848407078545,92
796074,2286.337460989466,3310.680445841344,91
796354,2424.347936385801,3392.8881625161043,92
796554,2534.6567053819895,3431.488363066691,94
796734,2642.277859857754,3453.9090479202728,95
796994,2805.603032416053,3470.8468166281623,95
797174,3008.986639695274,3480.0178738241193,94
797434,3086.23642609393,3483.6880919868477,94
797694,3255.551517868121,3489.80362119512,94
797954,3427.8413797903454,3500.0604959053235,93
798234,3617.872175495926,3511.820456938591,92
798454,3852.497594156814,3524.145752805346,91
798794,4006.9478116125692,3530.072837069122,91
799074,4308.830841557228,3543.5871343661393,92
799434,4469.66582096133,3549.998795623751,92
799714,4661.446479697757,3551.084583182071,93
799793,4720.856621629943,3550.425010898373,94
